tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.flags.fin,tcp.flags.syn,tcp.flags.ack,tcp.flags.push,tcp.flags.urg,tcp.window_size_value,tcp.hdr_len,tcp.len
40132,80,1,1,0,0,1,1,0,211,32,230
40134,80,1,1,0,0,1,1,0,211,32,230
40136,80,0,0,0,1,0,0,0,26883,40,0
40122,80,0,0,0,1,0,0,0,26883,40,0
40138,80,0,0,0,1,0,0,0,26883,40,0
40124,80,0,0,0,1,0,0,0,26883,40,0
40142,80,0,0,0,1,0,0,0,26883,40,0
40140,80,0,0,0,1,0,0,0,26883,40,0
40142,80,1,1,0,0,1,0,0,211,32,0
40140,80,1,1,0,0,1,0,0,211,32,0
40142,80,1,1,0,0,1,1,0,211,32,230
40140,80,1,1,0,0,1,1,0,211,32,230
40150,80,0,0,0,1,0,0,0,26883,40,0
40152,80,0,0,0,1,0,0,0,26883,40,0
40052,80,1,1,0,0,1,1,0,211,32,230
40054,80,1,1,0,0,1,1,0,211,32,230
39992,80,1,1,0,0,1,1,0,211,32,238
39990,80,1,1,0,0,1,1,0,211,32,230
40142,80,1,1,0,0,1,1,0,211,32,230
40140,80,1,1,0,0,1,1,0,211,32,230
40120,80,1,1,0,0,1,1,0,211,32,230
40118,80,1,1,0,0,1,1,0,211,32,230
40144,80,0,0,0,1,0,0,0,26883,40,0
40146,80,0,0,0,1,0,0,0,26883,40,0
40142,80,1,1,0,0,1,1,0,211,32,230
40140,80,1,1,0,0,1,1,0,211,32,230
39972,80,231,1,0,0,1,0,0,211,32,0
39974,80,231,1,0,0,1,0,0,211,32,0
39884,80,1,1,0,0,1,1,0,211,32,230
39882,80,1,1,0,0,1,1,0,211,32,230
39880,80,1,1,0,0,1,1,0,211,32,230
39878,80,1,1,0,0,1,1,0,211,32,230
40098,80,1,1,0,0,1,1,0,211,32,230
40086,80,1,1,0,0,1,1,0,211,32,230
40134,80,1,1,0,0,1,1,0,211,32,230
40132,80,1,1,0,0,1,1,0,211,32,230
37976,80,255,1,0,0,1,1,0,211,32,8
37978,80,255,1,0,0,1,1,0,211,32,8
37980,80,255,1,0,0,1,1,0,211,32,8
37982,80,255,1,0,0,1,1,0,211,32,8
37984,80,255,1,0,0,1,1,0,211,32,8
37986,80,255,1,0,0,1,1,0,211,32,8
37988,80,255,1,0,0,1,1,0,211,32,8
37992,80,255,1,0,0,1,1,0,211,32,8
37990,80,255,1,0,0,1,1,0,211,32,8
37994,80,255,1,0,0,1,1,0,211,32,8
37996,80,255,1,0,0,1,1,0,211,32,8
37998,80,255,1,0,0,1,1,0,211,32,8
38000,80,255,1,0,0,1,1,0,211,32,8
38002,80,255,1,0,0,1,1,0,211,32,8
38004,80,255,1,0,0,1,1,0,211,32,8
38032,80,255,1,0,0,1,1,0,211,32,8
38036,80,255,1,0,0,1,1,0,211,32,8
38040,80,255,1,0,0,1,1,0,211,32,8
38044,80,255,1,0,0,1,1,0,211,32,8
38048,80,255,1,0,0,1,1,0,211,32,8
38056,80,255,1,0,0,1,1,0,211,32,8
38052,80,255,1,0,0,1,1,0,211,32,8
38060,80,255,1,0,0,1,1,0,211,32,8
38064,80,255,1,0,0,1,1,0,211,32,8
38068,80,255,1,0,0,1,1,0,211,32,8
38072,80,255,1,0,0,1,1,0,211,32,8
38074,80,255,1,0,0,1,1,0,211,32,8
38078,80,255,1,0,0,1,1,0,211,32,8
38084,80,255,1,0,0,1,1,0,211,32,8
38088,80,255,1,0,0,1,1,0,211,32,8
38090,80,255,1,0,0,1,1,0,211,32,8
38096,80,255,1,0,0,1,1,0,211,32,8
38104,80,255,1,0,0,1,1,0,211,32,8
38100,80,255,1,0,0,1,1,0,211,32,8
38108,80,255,1,0,0,1,1,0,211,32,8
38112,80,255,1,0,0,1,1,0,211,32,8
38116,80,255,1,0,0,1,1,0,211,32,8
38120,80,255,1,0,0,1,1,0,211,32,8
38124,80,255,1,0,0,1,1,0,211,32,8
38128,80,255,1,0,0,1,1,0,211,32,8
38132,80,255,1,0,0,1,1,0,211,32,8
38136,80,255,1,0,0,1,1,0,211,32,8
38138,80,255,1,0,0,1,1,0,211,32,8
38142,80,255,1,0,0,1,1,0,211,32,8
38146,80,255,1,0,0,1,1,0,211,32,8
38150,80,255,1,0,0,1,1,0,211,32,8
38154,80,255,1,0,0,1,1,0,211,32,8
38160,80,255,1,0,0,1,1,0,211,32,8
38174,80,255,1,0,0,1,1,0,211,32,8
40140,80,1,1,0,0,1,1,0,211,32,230
40142,80,1,1,0,0,1,1,0,211,32,230
40148,80,0,0,0,1,0,0,0,26883,40,0
40130,80,0,0,0,1,0,0,0,26883,40,0
40152,80,0,0,0,1,0,0,0,26883,40,0
40150,80,0,0,0,1,0,0,0,26883,40,0
40152,80,1,1,0,0,1,0,0,211,32,0
40152,80,1,1,0,0,1,1,0,211,32,230
40154,80,0,0,0,1,0,0,0,26883,40,0
40150,80,1,1,0,0,1,0,0,211,32,0
40150,80,1,1,0,0,1,1,0,211,32,230
40156,80,0,0,0,1,0,0,0,26883,40,0
40056,80,1,1,0,0,1,1,0,211,32,230
40058,80,1,1,0,0,1,1,0,211,32,230
39994,80,1,1,0,0,1,1,0,211,32,230
40152,80,1,1,0,0,1,1,0,211,32,230
40150,80,1,1,0,0,1,1,0,211,32,230
40128,80,1,1,0,0,1,1,0,211,32,230
40126,80,1,1,0,0,1,1,0,211,32,230
40000,80,1,1,0,0,1,1,0,211,32,230
40152,80,1,1,0,0,1,1,0,211,32,230
40150,80,1,1,0,0,1,1,0,211,32,230
39978,80,231,1,0,0,1,0,0,211,32,0
39980,80,231,1,0,0,1,0,0,211,32,0
40102,80,1,1,0,0,1,1,0,211,32,230
40104,80,1,1,0,0,1,1,0,211,32,230
40142,80,1,1,0,0,1,1,0,211,32,230
40140,80,1,1,0,0,1,1,0,211,32,230
40150,80,1,1,0,0,1,1,0,211,32,230
40152,80,1,1,0,0,1,1,0,211,32,230
40158,80,0,0,0,1,0,0,0,26883,40,0
40136,80,0,0,0,1,0,0,0,26883,40,0
40160,80,0,0,0,1,0,0,0,26883,40,0
40138,80,0,0,0,1,0,0,0,26883,40,0
40156,80,0,0,0,1,0,0,0,26883,40,0
40154,80,0,0,0,1,0,0,0,26883,40,0
40156,80,1,1,0,0,1,0,0,211,32,0
40154,80,1,1,0,0,1,0,0,211,32,0
40156,80,1,1,0,0,1,1,0,211,32,230
40162,80,0,0,0,1,0,0,0,26883,40,0
40154,80,1,1,0,0,1,1,0,211,32,230
40164,80,0,0,0,1,0,0,0,26883,40,0
40060,80,1,1,0,0,1,1,0,211,32,230
40062,80,1,1,0,0,1,1,0,211,32,230
40002,80,1,1,0,0,1,1,0,211,32,230
40154,80,1,1,0,0,1,1,0,211,32,230
40156,80,1,1,0,0,1,1,0,211,32,230
40132,80,1,1,0,0,1,1,0,211,32,230
40134,80,1,1,0,0,1,1,0,211,32,230
40144,80,0,0,0,1,0,0,0,26883,40,0
40146,80,0,0,0,1,0,0,0,26883,40,0
40004,80,1,1,0,0,1,1,0,211,32,230
40156,80,1,1,0,0,1,1,0,211,32,230
40154,80,1,1,0,0,1,1,0,211,32,230
39982,80,231,1,0,0,1,0,0,211,32,0
39984,80,231,1,0,0,1,0,0,211,32,0
39894,80,1,1,0,0,1,1,0,211,32,230
39896,80,1,1,0,0,1,1,0,211,32,238
39892,80,1,1,0,0,1,1,0,211,32,230
39890,80,1,1,0,0,1,1,0,211,32,230
39888,80,1,1,0,0,1,1,0,211,32,230
40116,80,1,1,0,0,1,1,0,211,32,230
40114,80,1,1,0,0,1,1,0,211,32,230
40152,80,1,1,0,0,1,1,0,211,32,230
40150,80,1,1,0,0,1,1,0,211,32,230
40166,80,0,0,0,1,0,0,0,26883,40,0
40148,80,0,0,0,1,0,0,0,26883,40,0
40154,80,1,1,0,0,1,1,0,211,32,230
40156,80,1,1,0,0,1,1,0,211,32,230
40158,80,0,0,0,1,0,0,0,26883,40,0
40160,80,0,0,0,1,0,0,0,26883,40,0
40164,80,0,0,0,1,0,0,0,26883,40,0
40162,80,0,0,0,1,0,0,0,26883,40,0
40164,80,1,1,0,0,1,0,0,211,32,0
40164,80,1,1,0,0,1,1,0,211,32,230
40168,80,0,0,0,1,0,0,0,26883,40,0
40162,80,1,1,0,0,1,0,0,211,32,0
40162,80,1,1,0,0,1,1,0,211,32,230
40170,80,0,0,0,1,0,0,0,26883,40,0
40064,80,1,1,0,0,1,1,0,211,32,230
40066,80,1,1,0,0,1,1,0,211,32,230
40006,80,1,1,0,0,1,1,0,211,32,230
40164,80,1,1,0,0,1,1,0,211,32,230
40162,80,1,1,0,0,1,1,0,211,32,230
40140,80,1,1,0,0,1,1,0,211,32,230
40142,80,1,1,0,0,1,1,0,211,32,230
40008,80,1,1,0,0,1,1,0,211,32,230
40164,80,1,1,0,0,1,1,0,211,32,230
40162,80,1,1,0,0,1,1,0,211,32,230
39986,80,231,1,0,0,1,0,0,211,32,0
39988,80,231,1,0,0,1,0,0,211,32,0
40118,80,1,1,0,0,1,1,0,211,32,230
40120,80,1,1,0,0,1,1,0,211,32,230
40156,80,1,1,0,0,1,1,0,211,32,230
40154,80,1,1,0,0,1,1,0,211,32,230
40172,80,0,0,0,1,0,0,0,26883,40,0
40166,80,0,0,0,1,0,0,0,26883,40,0
40162,80,1,1,0,0,1,1,0,211,32,230
40164,80,1,1,0,0,1,1,0,211,32,230
40174,80,0,0,0,1,0,0,0,26883,40,0
40170,80,0,0,0,1,0,0,0,26883,40,0
40168,80,0,0,0,1,0,0,0,26883,40,0
40170,80,1,1,0,0,1,0,0,211,32,0
40168,80,1,1,0,0,1,0,0,211,32,0
40170,80,1,1,0,0,1,1,0,211,32,230
40176,80,0,0,0,1,0,0,0,26883,40,0
40168,80,1,1,0,0,1,1,0,211,32,230
40178,80,0,0,0,1,0,0,0,26883,40,0
40076,80,1,1,0,0,1,1,0,211,32,230
40078,80,1,1,0,0,1,1,0,211,32,230
40010,80,1,1,0,0,1,1,0,211,32,230
40180,80,0,0,0,1,0,0,0,26883,40,0
40182,80,0,0,0,1,0,0,0,26883,40,0
40168,80,1,1,0,0,1,1,0,211,32,230
40170,80,1,1,0,0,1,1,0,211,32,230
40152,80,1,1,0,0,1,1,0,211,32,230
40150,80,1,1,0,0,1,1,0,211,32,230
40012,80,1,1,0,0,1,1,0,211,32,230
40170,80,1,1,0,0,1,1,0,211,32,230
40168,80,1,1,0,0,1,1,0,211,32,230
39990,80,231,1,0,0,1,0,0,211,32,0
39992,80,239,1,0,0,1,0,0,211,32,0
39902,80,1,1,0,0,1,1,0,211,32,238
39900,80,1,1,0,0,1,1,0,211,32,230
39898,80,1,1,0,0,1,1,0,211,32,230
40126,80,1,1,0,0,1,1,0,211,32,230
40128,80,1,1,0,0,1,1,0,211,32,230
40164,80,1,1,0,0,1,1,0,211,32,230
40162,80,1,1,0,0,1,1,0,211,32,230
40184,80,0,0,0,1,0,0,0,26883,40,0
40172,80,0,0,0,1,0,0,0,26883,40,0
40168,80,1,1,0,0,1,1,0,211,32,230
40174,80,0,0,0,1,0,0,0,26883,40,0
40170,80,1,1,0,0,1,1,0,211,32,230
40158,80,0,0,0,1,0,0,0,26883,40,0
40160,80,0,0,0,1,0,0,0,26883,40,0
40178,80,0,0,0,1,0,0,0,26883,40,0
40176,80,0,0,0,1,0,0,0,26883,40,0
40178,80,1,1,0,0,1,0,0,211,32,0
40176,80,1,1,0,0,1,0,0,211,32,0
40178,80,1,1,0,0,1,1,0,211,32,230
40186,80,0,0,0,1,0,0,0,26883,40,0
40176,80,1,1,0,0,1,1,0,211,32,230
40188,80,0,0,0,1,0,0,0,26883,40,0
40082,80,1,1,0,0,1,1,0,211,32,230
40084,80,1,1,0,0,1,1,0,211,32,230
40014,80,1,1,0,0,1,1,0,211,32,230
40180,80,0,0,0,1,0,0,0,26883,40,0
40182,80,0,0,0,1,0,0,0,26883,40,0
40176,80,1,1,0,0,1,1,0,211,32,230
40178,80,1,1,0,0,1,1,0,211,32,230
40154,80,1,1,0,0,1,1,0,211,32,230
40156,80,1,1,0,0,1,1,0,211,32,230
40016,80,1,1,0,0,1,1,0,211,32,230
40178,80,1,1,0,0,1,1,0,211,32,230
40176,80,1,1,0,0,1,1,0,211,32,230
40000,80,231,1,0,0,1,0,0,211,32,0
39994,80,231,1,0,0,1,0,0,211,32,0
40134,80,1,1,0,0,1,1,0,211,32,230
40132,80,1,1,0,0,1,1,0,211,32,230
40170,80,1,1,0,0,1,1,0,211,32,230
40168,80,1,1,0,0,1,1,0,211,32,230
40184,80,0,0,0,1,0,0,0,26883,40,0
40166,80,0,0,0,1,0,0,0,26883,40,0
40176,80,1,1,0,0,1,1,0,211,32,230
40178,80,1,1,0,0,1,1,0,211,32,230
40188,80,0,0,0,1,0,0,0,26883,40,0
40186,80,0,0,0,1,0,0,0,26883,40,0
40188,80,1,1,0,0,1,0,0,211,32,0
40186,80,1,1,0,0,1,0,0,211,32,0
40188,80,1,1,0,0,1,1,0,211,32,230
40190,80,0,0,0,1,0,0,0,26883,40,0
40186,80,1,1,0,0,1,1,0,211,32,230
40192,80,0,0,0,1,0,0,0,26883,40,0
40088,80,1,1,0,0,1,1,0,211,32,230
40090,80,1,1,0,0,1,1,0,211,32,230
40018,80,1,1,0,0,1,1,0,211,32,238
40186,80,1,1,0,0,1,1,0,211,32,230
40188,80,1,1,0,0,1,1,0,211,32,230
40164,80,1,1,0,0,1,1,0,211,32,230
40162,80,1,1,0,0,1,1,0,211,32,230
40024,80,1,1,0,0,1,1,0,211,32,238
40188,80,1,1,0,0,1,1,0,211,32,230
40186,80,1,1,0,0,1,1,0,211,32,230
40004,80,231,1,0,0,1,0,0,211,32,0
40002,80,231,1,0,0,1,0,0,211,32,0
39912,80,1,1,0,0,1,1,0,211,32,230
39910,80,1,1,0,0,1,1,0,211,32,230
39906,80,1,1,0,0,1,1,0,211,32,230
39904,80,1,1,0,0,1,1,0,211,32,230
40142,80,1,1,0,0,1,1,0,211,32,230
40140,80,1,1,0,0,1,1,0,211,32,230
40178,80,1,1,0,0,1,1,0,211,32,230
40176,80,1,1,0,0,1,1,0,211,32,230
40194,80,0,0,0,1,0,0,0,26883,40,0
40172,80,0,0,0,1,0,0,0,26883,40,0
40196,80,0,0,0,1,0,0,0,26883,40,0
40174,80,0,0,0,1,0,0,0,26883,40,0
40186,80,1,1,0,0,1,1,0,211,32,230
40188,80,1,1,0,0,1,1,0,211,32,230
40192,80,0,0,0,1,0,0,0,26883,40,0
40190,80,0,0,0,1,0,0,0,26883,40,0
40192,80,1,1,0,0,1,0,0,211,32,0
40190,80,1,1,0,0,1,0,0,211,32,0
40192,80,1,1,0,0,1,1,0,211,32,230
40198,80,0,0,0,1,0,0,0,26883,40,0
40190,80,1,1,0,0,1,1,0,211,32,230
40200,80,0,0,0,1,0,0,0,26883,40,0
40086,80,1,1,0,0,1,1,0,211,32,230
40098,80,1,1,0,0,1,1,0,211,32,230
40180,80,0,0,0,1,0,0,0,26883,40,0
40182,80,0,0,0,1,0,0,0,26883,40,0
40190,80,1,1,0,0,1,1,0,211,32,230
40192,80,1,1,0,0,1,1,0,211,32,230
40168,80,1,1,0,0,1,1,0,211,32,230
40170,80,1,1,0,0,1,1,0,211,32,230
40192,80,1,1,0,0,1,1,0,211,32,230
40190,80,1,1,0,0,1,1,0,211,32,230
40008,80,231,1,0,0,1,0,0,211,32,0
40006,80,231,1,0,0,1,0,0,211,32,0
40150,80,1,1,0,0,1,1,0,211,32,230
40152,80,1,1,0,0,1,1,0,211,32,230
40188,80,1,1,0,0,1,1,0,211,32,230
40186,80,1,1,0,0,1,1,0,211,32,230
40184,80,0,0,0,1,0,0,0,26883,40,0
40202,80,0,0,0,1,0,0,0,26883,40,0
40194,80,0,0,0,1,0,0,0,26883,40,0
40196,80,0,0,0,1,0,0,0,26883,40,0
40190,80,1,1,0,0,1,1,0,211,32,230
40192,80,1,1,0,0,1,1,0,211,32,230
40200,80,0,0,0,1,0,0,0,26883,40,0
40198,80,0,0,0,1,0,0,0,26883,40,0
40200,80,1,1,0,0,1,0,0,211,32,0
40198,80,1,1,0,0,1,0,0,211,32,0
40200,80,1,1,0,0,1,1,0,211,32,230
40204,80,0,0,0,1,0,0,0,26883,40,0
40198,80,1,1,0,0,1,1,0,211,32,230
40206,80,0,0,0,1,0,0,0,26883,40,0
40104,80,1,1,0,0,1,1,0,211,32,230
40102,80,1,1,0,0,1,1,0,211,32,230
40026,80,1,1,0,0,1,1,0,211,32,230
40028,80,1,1,0,0,1,1,0,211,32,230
40198,80,1,1,0,0,1,1,0,211,32,230
40200,80,1,1,0,0,1,1,0,211,32,230
40176,80,1,1,0,0,1,1,0,211,32,230
40178,80,1,1,0,0,1,1,0,211,32,230
40200,80,1,1,0,0,1,1,0,211,32,230
40198,80,1,1,0,0,1,1,0,211,32,230
40012,80,231,1,0,0,1,0,0,211,32,0
40010,80,231,1,0,0,1,0,0,211,32,0
39920,80,1,1,0,0,1,1,0,211,32,230
39918,80,1,1,0,0,1,1,0,211,32,230
39916,80,1,1,0,0,1,1,0,211,32,230
39914,80,1,1,0,0,1,1,0,211,32,230
40156,80,1,1,0,0,1,1,0,211,32,230
39728,80,1,1,0,0,1,1,0,211,32,238
40154,80,1,1,0,0,1,1,0,211,32,230
40192,80,1,1,0,0,1,1,0,211,32,230
40190,80,1,1,0,0,1,1,0,211,32,230
40202,80,0,0,0,1,0,0,0,26883,40,0
40208,80,0,0,0,1,0,0,0,26883,40,0
40210,80,0,0,0,1,0,0,0,26883,40,0
40030,80,1,1,0,0,1,1,0,211,32,230
40198,80,1,1,0,0,1,1,0,211,32,230
40200,80,1,1,0,0,1,1,0,211,32,230
40206,80,0,0,0,1,0,0,0,26883,40,0
40204,80,0,0,0,1,0,0,0,26883,40,0
40206,80,1,1,0,0,1,0,0,211,32,0
40204,80,1,1,0,0,1,0,0,211,32,0
40206,80,1,1,0,0,1,1,0,211,32,230
40212,80,0,0,0,1,0,0,0,26883,40,0
40204,80,1,1,0,0,1,1,0,211,32,230
40214,80,0,0,0,1,0,0,0,26883,40,0
40216,80,0,0,0,1,0,0,0,26883,40,0
40218,80,0,0,0,1,0,0,0,26883,40,0
40114,80,1,1,0,0,1,1,0,211,32,230
40116,80,1,1,0,0,1,1,0,211,32,230
40032,80,1,1,0,0,1,1,0,211,32,230
40204,80,1,1,0,0,1,1,0,211,32,230
40206,80,1,1,0,0,1,1,0,211,32,230
40186,80,1,1,0,0,1,1,0,211,32,230
40188,80,1,1,0,0,1,1,0,211,32,230
40206,80,1,1,0,0,1,1,0,211,32,230
40204,80,1,1,0,0,1,1,0,211,32,230
40016,80,231,1,0,0,1,0,0,211,32,0
40014,80,231,1,0,0,1,0,0,211,32,0
40162,80,1,1,0,0,1,1,0,211,32,230
40164,80,1,1,0,0,1,1,0,211,32,230
40220,80,0,0,0,1,0,0,0,26883,40,0
40200,80,1,1,0,0,1,1,0,211,32,230
40198,80,1,1,0,0,1,1,0,211,32,230
40208,80,0,0,0,1,0,0,0,26883,40,0
40194,80,0,0,0,1,0,0,0,26883,40,0
40210,80,0,0,0,1,0,0,0,26883,40,0
40196,80,0,0,0,1,0,0,0,26883,40,0
40034,80,1,1,0,0,1,1,0,211,32,230
40204,80,1,1,0,0,1,1,0,211,32,230
40206,80,1,1,0,0,1,1,0,211,32,230
40214,80,0,0,0,1,0,0,0,26883,40,0
40212,80,0,0,0,1,0,0,0,26883,40,0
40214,80,1,1,0,0,1,0,0,211,32,0
40214,80,1,1,0,0,1,1,0,211,32,230
40222,80,0,0,0,1,0,0,0,26883,40,0
40212,80,1,1,0,0,1,0,0,211,32,0
40212,80,1,1,0,0,1,1,0,211,32,230
40224,80,0,0,0,1,0,0,0,26883,40,0
40218,80,0,0,0,1,0,0,0,26883,40,0
40216,80,0,0,0,1,0,0,0,26883,40,0
40120,80,1,1,0,0,1,1,0,211,32,230
40118,80,1,1,0,0,1,1,0,211,32,230
40038,80,1,1,0,0,1,1,0,211,32,230
40212,80,1,1,0,0,1,1,0,211,32,230
40214,80,1,1,0,0,1,1,0,211,32,230
40190,80,1,1,0,0,1,1,0,211,32,230
40192,80,1,1,0,0,1,1,0,211,32,230
40214,80,1,1,0,0,1,1,0,211,32,230
40212,80,1,1,0,0,1,1,0,211,32,230
40024,80,239,1,0,0,1,0,0,211,32,0
40018,80,239,1,0,0,1,0,0,211,32,0
39928,80,1,1,0,0,1,1,0,211,32,230
39930,80,1,1,0,0,1,1,0,211,32,230
39926,80,1,1,0,0,1,1,0,211,32,230
39924,80,1,1,0,0,1,1,0,211,32,230
39922,80,1,1,0,0,1,1,0,211,32,230
39730,80,1,1,0,0,1,1,0,211,32,230
40170,80,1,1,0,0,1,1,0,211,32,230
39732,80,1,1,0,0,1,1,0,211,32,230
40168,80,1,1,0,0,1,1,0,211,32,230
40220,80,0,0,0,1,0,0,0,26883,40,0
40206,80,1,1,0,0,1,1,0,211,32,230
40204,80,1,1,0,0,1,1,0,211,32,230
40202,80,0,0,0,1,0,0,0,26883,40,0
40040,80,1,1,0,0,1,1,0,211,32,230
40212,80,1,1,0,0,1,1,0,211,32,230
40214,80,1,1,0,0,1,1,0,211,32,230
40224,80,0,0,0,1,0,0,0,26883,40,0
40222,80,0,0,0,1,0,0,0,26883,40,0
40224,80,1,1,0,0,1,0,0,211,32,0
40222,80,1,1,0,0,1,0,0,211,32,0
40224,80,1,1,0,0,1,1,0,211,32,230
40226,80,0,0,0,1,0,0,0,26883,40,0
40222,80,1,1,0,0,1,1,0,211,32,230
40228,80,0,0,0,1,0,0,0,26883,40,0
40128,80,1,1,0,0,1,1,0,211,32,230
40126,80,1,1,0,0,1,1,0,211,32,230
40048,80,1,1,0,0,1,1,0,211,32,230
40222,80,1,1,0,0,1,1,0,211,32,230
40224,80,1,1,0,0,1,1,0,211,32,230
40198,80,1,1,0,0,1,1,0,211,32,230
40200,80,1,1,0,0,1,1,0,211,32,230
40224,80,1,1,0,0,1,1,0,211,32,230
40222,80,1,1,0,0,1,1,0,211,32,230
40178,80,1,1,0,0,1,1,0,211,32,230
40176,80,1,1,0,0,1,1,0,211,32,230
40230,80,0,0,0,1,0,0,0,26883,40,0
40214,80,1,1,0,0,1,1,0,211,32,230
40212,80,1,1,0,0,1,1,0,211,32,230
40208,80,0,0,0,1,0,0,0,26883,40,0
40232,80,0,0,0,1,0,0,0,26883,40,0
40210,80,0,0,0,1,0,0,0,26883,40,0
40050,80,1,1,0,0,1,1,0,211,32,230
40222,80,1,1,0,0,1,1,0,211,32,230
40224,80,1,1,0,0,1,1,0,211,32,230
40228,80,0,0,0,1,0,0,0,26883,40,0
40226,80,0,0,0,1,0,0,0,26883,40,0
40216,80,0,0,0,1,0,0,0,26883,40,0
40218,80,0,0,0,1,0,0,0,26883,40,0
40228,80,1,1,0,0,1,0,0,211,32,0
40228,80,1,1,0,0,1,1,0,211,32,230
40234,80,0,0,0,1,0,0,0,26883,40,0
40226,80,1,1,0,0,1,0,0,211,32,0
40226,80,1,1,0,0,1,1,0,211,32,230
40236,80,0,0,0,1,0,0,0,26883,40,0
40132,80,1,1,0,0,1,1,0,211,32,230
40134,80,1,1,0,0,1,1,0,211,32,230
40036,80,1,1,0,0,1,1,0,211,32,230
40228,80,1,1,0,0,1,1,0,211,32,230
40226,80,1,1,0,0,1,1,0,211,32,230
40204,80,1,1,0,0,1,1,0,211,32,230
40206,80,1,1,0,0,1,1,0,211,32,230
40026,80,231,1,0,0,1,0,0,211,32,0
40028,80,231,1,0,0,1,0,0,211,32,0
40228,80,1,1,0,0,1,1,0,211,32,230
40226,80,1,1,0,0,1,1,0,211,32,230
40220,80,0,0,0,1,0,0,0,26883,40,0
40238,80,0,0,0,1,0,0,0,26883,40,0
39936,80,1,1,0,0,1,1,0,211,32,230
39938,80,1,1,0,0,1,1,0,211,32,230
39932,80,1,1,0,0,1,1,0,211,32,230
39934,80,1,1,0,0,1,1,0,211,32,230
39734,80,1,1,0,0,1,1,0,211,32,230
39736,80,1,1,0,0,1,1,0,211,32,230
39738,80,1,1,0,0,1,1,0,211,32,230
39740,80,1,1,0,0,1,1,0,211,32,230
40188,80,1,1,0,0,1,1,0,211,32,230
40186,80,1,1,0,0,1,1,0,211,32,230
40230,80,0,0,0,1,0,0,0,26883,40,0
40224,80,1,1,0,0,1,1,0,211,32,230
40222,80,1,1,0,0,1,1,0,211,32,230
40232,80,0,0,0,1,0,0,0,26883,40,0
40054,80,1,1,0,0,1,1,0,211,32,230
40052,80,1,1,0,0,1,1,0,211,32,230
40226,80,1,1,0,0,1,1,0,211,32,230
40228,80,1,1,0,0,1,1,0,211,32,230
40236,80,0,0,0,1,0,0,0,26883,40,0
40234,80,0,0,0,1,0,0,0,26883,40,0
40236,80,1,1,0,0,1,0,0,211,32,0
40234,80,1,1,0,0,1,0,0,211,32,0
40236,80,1,1,0,0,1,1,0,211,32,230
40240,80,0,0,0,1,0,0,0,26883,40,0
40234,80,1,1,0,0,1,1,0,211,32,230
40242,80,0,0,0,1,0,0,0,26883,40,0
40140,80,1,1,0,0,1,1,0,211,32,230
40142,80,1,1,0,0,1,1,0,211,32,230
40234,80,1,1,0,0,1,1,0,211,32,230
40236,80,1,1,0,0,1,1,0,211,32,230
40212,80,1,1,0,0,1,1,0,211,32,230
40214,80,1,1,0,0,1,1,0,211,32,230
40032,80,231,1,0,0,1,0,0,211,32,0
40030,80,231,1,0,0,1,0,0,211,32,0
40236,80,1,1,0,0,1,1,0,211,32,230
40234,80,1,1,0,0,1,1,0,211,32,230
40238,80,0,0,0,1,0,0,0,26883,40,0
40244,80,0,0,0,1,0,0,0,26883,40,0
40192,80,1,1,0,0,1,1,0,211,32,230
40190,80,1,1,0,0,1,1,0,211,32,230
40246,80,0,0,0,1,0,0,0,26883,40,0
40228,80,1,1,0,0,1,1,0,211,32,230
40226,80,1,1,0,0,1,1,0,211,32,230
40058,80,1,1,0,0,1,1,0,211,32,230
40056,80,1,1,0,0,1,1,0,211,32,230
40234,80,1,1,0,0,1,1,0,211,32,230
40236,80,1,1,0,0,1,1,0,211,32,230
40248,80,0,0,0,1,0,0,0,26883,40,0
40250,80,0,0,0,1,0,0,0,26883,40,0
40242,80,0,0,0,1,0,0,0,26883,40,0
40240,80,0,0,0,1,0,0,0,26883,40,0
40242,80,1,1,0,0,1,0,0,211,32,0
40240,80,1,1,0,0,1,0,0,211,32,0
40242,80,1,1,0,0,1,1,0,211,32,230
40252,80,0,0,0,1,0,0,0,26883,40,0
40240,80,1,1,0,0,1,1,0,211,32,230
40254,80,0,0,0,1,0,0,0,26883,40,0
40152,80,1,1,0,0,1,1,0,211,32,230
40150,80,1,1,0,0,1,1,0,211,32,230
40240,80,1,1,0,0,1,1,0,211,32,230
40242,80,1,1,0,0,1,1,0,211,32,230
40222,80,1,1,0,0,1,1,0,211,32,230
40224,80,1,1,0,0,1,1,0,211,32,230
40038,80,231,1,0,0,1,0,0,211,32,0
40034,80,231,1,0,0,1,0,0,211,32,0
40242,80,1,1,0,0,1,1,0,211,32,230
40240,80,1,1,0,0,1,1,0,211,32,230
40256,80,0,0,0,1,0,0,0,26883,40,0
40244,80,0,0,0,1,0,0,0,26883,40,0
39946,80,1,1,0,0,1,1,0,211,32,230
39940,80,1,1,0,0,1,1,0,211,32,230
39942,80,1,1,0,0,1,1,0,211,32,230
39742,80,1,1,0,0,1,1,0,211,32,230
39744,80,1,1,0,0,1,1,0,211,32,230
39748,80,1,1,0,0,1,1,0,211,32,230
39746,80,1,1,0,0,1,1,0,211,32,230
40200,80,1,1,0,0,1,1,0,211,32,230
40198,80,1,1,0,0,1,1,0,211,32,230
40230,80,0,0,0,1,0,0,0,26883,40,0
